,Participant,protocol,device,D,ID,W,MT,xT,yT,x_end,y_end,x0,y0
631,830891,fitts,controller,133.0,6.6582114827517955,1.33,2.497596502304077,131.135030467604,133.62398482668627,130.5796157351754,134.4301580457968,150.895030467604,2.428984826686306
632,830891,fitts,controller,133.0,6.6582114827517955,1.33,4.784300804138184,169.62461573517538,7.7001580457968055,169.7828230687039,8.116785667762736,130.5796157351754,134.4301580457968
633,830891,fitts,controller,133.0,6.6582114827517955,1.33,3.25508713722229,112.30782306870388,127.6267856677627,111.7710092804511,127.75431895833368,169.7828230687039,8.116785667762736
634,830891,fitts,controller,133.0,6.6582114827517955,1.33,3.915048837661743,186.44100928045108,18.12431895833371,186.3948280699706,17.29915136369234,111.7710092804511,127.75431895833368
635,830891,fitts,controller,133.0,6.6582114827517955,1.33,4.125044822692871,96.1448280699706,114.57915136369233,95.96192985493592,113.84482040866797,186.3948280699706,17.29915136369234
636,830891,fitts,controller,133.0,6.6582114827517955,1.33,4.928682327270508,199.70192985493597,31.099820408667984,200.0622578051347,30.636025813687866,95.96192985493592,113.84482040866797
637,830891,fitts,controller,133.0,6.6582114827517955,1.33,3.2013497352600098,85.20725780513463,96.94602581368785,84.42658394918433,96.38541445750631,200.0622578051347,30.636025813687866
638,830891,fitts,controller,133.0,6.6582114827517955,1.33,8.129337310791016,207.83158394918436,47.935414457506326,208.19343602326572,47.21455735839684,84.42658394918433,96.38541445750631
639,830891,fitts,controller,133.0,6.6582114827517955,1.33,2.7160885334014893,78.89843602326567,76.75955735839683,79.63174773090125,76.18605385224497,208.19343602326572,47.21455735839684
640,830891,fitts,controller,19.0,1.3856536924977498,11.78,0.8923931121826172,118.1183010338159,83.93443176486186,117.88357781566737,82.85691961342526,137.0233010338159,82.60443176486186
641,830891,fitts,controller,19.0,1.3856536924977498,11.78,0.8462803363800049,136.31357781566737,78.67691961342526,140.4972260092981,79.78697790630058,117.88357781566737,82.85691961342526
642,830891,fitts,controller,19.0,1.3856536924977498,11.78,2.385725736618042,122.8272260092981,86.72197790630058,122.17792980878625,83.71645930874796,140.4972260092981,79.78697790630058
643,830891,fitts,controller,19.0,1.3856536924977498,11.78,1.4933552742004395,138.61292980878625,74.21645930874796,134.90220803705267,75.22559730627066,122.17792980878625,83.71645930874796
